basin,year,month,fill_ratio,stored_hm3,capacity_hm3
Galicia Costa,2011,6,0.6985,1911.0,2736.0
Galicia Costa,2011,7,0.6294,1722.0,2736.0
Galicia Costa,2011,8,0.5588,1911.0,3420.0
Galicia Costa,2011,9,0.5058,1384.0,2736.0
Galicia Costa,2011,10,0.4375,1197.0,2736.0
Galicia Costa,2011,11,0.4626,1582.0,3420.0
Galicia Costa,2011,12,0.5296,1449.0,2736.0
Galicia Costa,2012,1,0.5582,1909.0,3420.0
Galicia Costa,2012,2,0.5311,1453.0,2736.0
Galicia Costa,2012,3,0.4949,1354.0,2736.0
Galicia Costa,2012,4,0.5095,1394.0,2736.0
Galicia Costa,2012,5,0.6936,2372.0,3420.0
Galicia Costa,2012,6,0.7401,2025.0,2736.0
Galicia Costa,2012,7,0.7257,2482.0,3420.0
Galicia Costa,2012,8,0.6539,1789.0,2736.0
Galicia Costa,2012,9,0.5932,1623.0,2736.0
Galicia Costa,2012,10,0.5363,1834.0,3420.0
Galicia Costa,2012,11,0.5077,1389.0,2736.0
Galicia Costa,2012,12,0.6224,1703.0,2736.0
Galicia Costa,2013,1,0.7643,2614.0,3420.0
Galicia Costa,2013,2,0.8874,2428.0,2736.0
Galicia Costa,2013,3,0.8977,2456.0,2736.0
Galicia Costa,2013,4,0.9287,3176.0,3420.0
Galicia Costa,2013,5,0.8651,2367.0,2736.0
Galicia Costa,2013,6,0.8483,2321.0,2736.0
Galicia Costa,2013,7,0.807,2760.0,3420.0
Galicia Costa,2013,8,0.7248,1983.0,2736.0
Galicia Costa,2013,9,0.6272,1716.0,2736.0
Galicia Costa,2013,10,0.6035,2064.0,3420.0
Galicia Costa,2013,11,0.8092,2214.0,2736.0
Galicia Costa,2013,12,0.7137,2441.0,3420.0
Galicia Costa,2014,1,0.8882,2430.0,2736.0
Galicia Costa,2014,2,0.9214,2521.0,2736.0
Galicia Costa,2014,3,0.9057,2478.0,2736.0
Galicia Costa,2014,4,0.8646,2957.0,3420.0
Galicia Costa,2014,5,0.8615,2357.0,2736.0
Galicia Costa,2014,6,0.8626,2360.0,2736.0
Galicia Costa,2014,7,0.8477,2899.0,3420.0
Galicia Costa,2014,8,0.7781,2129.0,2736.0
Galicia Costa,2014,9,0.6845,2341.0,3420.0
Galicia Costa,2014,10,0.6462,1768.0,2736.0
Galicia Costa,2014,11,0.7577,2073.0,2736.0
Galicia Costa,2014,12,0.7491,2562.0,3420.0
Galicia Costa,2015,1,0.7167,1961.0,2736.0
Galicia Costa,2015,2,0.8443,2310.0,2736.0
Galicia Costa,2015,3,0.8424,2881.0,3420.0
Galicia Costa,2015,4,0.7982,2184.0,2736.0
Galicia Costa,2015,5,0.8476,2319.0,2736.0
Galicia Costa,2015,6,0.8351,2856.0,3420.0
Galicia Costa,2015,7,0.7803,2135.0,2736.0
Galicia Costa,2015,8,0.7299,1997.0,2736.0
Galicia Costa,2015,9,0.7018,2400.0,3420.0
Galicia Costa,2015,10,0.6893,1886.0,2736.0
Galicia Costa,2015,11,0.6769,1852.0,2736.0
Galicia Costa,2015,12,0.5886,2013.0,3420.0
Galicia Costa,2016,1,0.8183,2239.0,2736.0
Galicia Costa,2016,2,0.8929,2443.0,2736.0
Galicia Costa,2016,3,0.8947,3060.0,3420.0
Galicia Costa,2016,4,0.9086,2486.0,2736.0
Galicia Costa,2016,5,0.914,3126.0,3420.0
Galicia Costa,2016,6,0.9057,2478.0,2736.0
Galicia Costa,2016,7,0.8483,2321.0,2736.0
Galicia Costa,2016,8,0.7523,2573.0,3420.0
Galicia Costa,2016,9,0.651,1781.0,2736.0
Galicia Costa,2016,10,0.5822,1593.0,2736.0
Galicia Costa,2016,11,0.5143,1759.0,3420.0
Galicia Costa,2016,12,0.5022,1374.0,2736.0
Galicia Costa,2017,1,0.4503,1540.0,3420.0
Galicia Costa,2017,2,0.6279,1718.0,2736.0
Galicia Costa,2017,3,0.6871,1880.0,2736.0
Galicia Costa,2017,4,0.7368,2016.0,2736.0
Galicia Costa,2017,5,0.748,2558.0,3420.0
Galicia Costa,2017,6,0.731,2000.0,2736.0
Galicia Costa,2017,7,0.6923,1894.0,2736.0
Galicia Costa,2017,8,0.6289,2151.0,3420.0
Galicia Costa,2017,9,0.5662,1549.0,2736.0
Galicia Costa,2017,10,0.4977,1702.0,3420.0
Galicia Costa,2017,11,0.4181,1144.0,2736.0
Galicia Costa,2017,12,0.443,1212.0,2736.0
Galicia Costa,2018,1,0.6275,2146.0,3420.0
Galicia Costa,2018,2,0.7343,2009.0,2736.0
Galicia Costa,2018,3,0.8542,2337.0,2736.0
Galicia Costa,2018,4,0.8991,2460.0,2736.0
Galicia Costa,2018,5,0.8901,3044.0,3420.0
Galicia Costa,2018,6,0.9061,2479.0,2736.0
Galicia Costa,2018,7,0.8556,2926.0,3420.0
Galicia Costa,2018,8,0.7416,2029.0,2736.0
Galicia Costa,2018,9,0.6469,1770.0,2736.0
Galicia Costa,2018,10,0.5585,1910.0,3420.0
Galicia Costa,2018,11,0.6129,1677.0,2736.0
Galicia Costa,2018,12,0.6999,1915.0,2736.0
Galicia Costa,2019,1,0.6904,2361.0,3420.0
Galicia Costa,2019,2,0.8026,2196.0,2736.0
Galicia Costa,2019,3,0.7336,2007.0,2736.0
Galicia Costa,2019,4,0.781,2671.0,3420.0
Galicia Costa,2019,5,0.8918,2440.0,2736.0
Galicia Costa,2019,6,0.9035,2472.0,2736.0
Galicia Costa,2019,7,0.8415,2878.0,3420.0
Galicia Costa,2019,8,0.7624,2086.0,2736.0
Galicia Costa,2019,9,0.6966,1906.0,2736.0
Galicia Costa,2019,10,0.6459,2209.0,3420.0
Galicia Costa,2019,11,0.7913,2165.0,2736.0
Galicia Costa,2019,12,0.9032,3089.0,3420.0
Galicia Costa,2020,1,0.8297,2270.0,2736.0
Galicia Costa,2020,2,0.8677,2374.0,2736.0
Galicia Costa,2020,3,0.8313,2843.0,3420.0
Galicia Costa,2020,4,0.8077,2210.0,2736.0
Galicia Costa,2020,5,0.8787,2404.0,2736.0
Galicia Costa,2020,6,0.8424,2881.0,3420.0
Galicia Costa,2020,7,0.7518,2057.0,2736.0
Galicia Costa,2020,8,0.6524,1785.0,2736.0
Galicia Costa,2020,9,0.5871,2008.0,3420.0
Galicia Costa,2020,10,0.5899,1614.0,2736.0
Galicia Costa,2020,11,0.6389,1748.0,2736.0
Galicia Costa,2020,12,0.7149,2445.0,3420.0
Galicia Costa,2021,1,0.8322,2277.0,2736.0
Galicia Costa,2021,2,0.9057,2478.0,2736.0
Galicia Costa,2021,3,0.8246,2820.0,3420.0
Galicia Costa,2021,4,0.7613,2083.0,2736.0
Galicia Costa,2021,5,0.7668,2098.0,2736.0
Galicia Costa,2021,6,0.7649,2616.0,3420.0
Galicia Costa,2021,7,0.7551,2066.0,2736.0
Galicia Costa,2021,8,0.6737,2304.0,3420.0
Galicia Costa,2021,9,0.5768,1578.0,2736.0
Galicia Costa,2021,10,0.5497,1504.0,2736.0
Galicia Costa,2021,11,0.5161,1765.0,3420.0
Galicia Costa,2021,12,0.5625,1539.0,2736.0
Galicia Costa,2022,1,0.6542,1790.0,2736.0
Galicia Costa,2022,2,0.6188,1693.0,2736.0
Galicia Costa,2022,3,0.643,2199.0,3420.0
Galicia Costa,2022,4,0.6853,1875.0,2736.0
Galicia Costa,2022,5,0.6939,2373.0,3420.0
Galicia Costa,2022,6,0.6798,1860.0,2736.0
Galicia Costa,2022,7,0.6648,1819.0,2736.0
Galicia Costa,2022,8,0.6026,2061.0,3420.0
Galicia Costa,2022,9,0.5439,1488.0,2736.0
Galicia Costa,2022,10,0.4982,1363.0,2736.0
Galicia Costa,2022,11,0.6006,2054.0,3420.0
Galicia Costa,2022,12,0.7222,1976.0,2736.0
Galicia Costa,2023,1,0.9246,3162.0,3420.0
Galicia Costa,2023,2,0.8527,2333.0,2736.0
Galicia Costa,2023,3,0.7961,2178.0,2736.0
Galicia Costa,2023,4,0.8414,2302.0,2736.0
Galicia Costa,2023,5,0.8383,2867.0,3420.0
Galicia Costa,2023,6,0.7781,2129.0,2736.0
Galicia Costa,2023,7,0.7105,1944.0,2736.0
Galicia Costa,2023,8,0.6462,2210.0,3420.0
Galicia Costa,2023,9,0.5837,1597.0,2736.0
Galicia Costa,2023,10,0.6114,2091.0,3420.0
Galicia Costa,2023,11,0.8984,2458.0,2736.0
Galicia Costa,2023,12,0.8805,2409.0,2736.0
Galicia Costa,2024,1,0.8754,2994.0,3420.0
Galicia Costa,2024,2,0.8363,2288.0,2736.0
Galicia Costa,2024,3,0.913,2498.0,2736.0
Galicia Costa,2024,4,0.8599,2941.0,3420.0
Galicia Costa,2024,5,0.8596,2352.0,2736.0
Galicia Costa,2024,6,0.7884,2157.0,2736.0
Galicia Costa,2024,7,0.7246,2478.0,3420.0
Galicia Costa,2024,8,0.6356,1739.0,2736.0
Galicia Costa,2024,9,0.5398,1477.0,2736.0
Galicia Costa,2024,10,0.6602,2258.0,3420.0
Galicia Costa,2024,11,0.7018,1920.0,2736.0
Galicia Costa,2024,12,0.7927,2711.0,3420.0
Galicia Costa,2025,1,0.8611,2356.0,2736.0
Galicia Costa,2025,2,0.8988,2459.0,2736.0
Galicia Costa,2025,3,0.8132,2225.0,2736.0
Galicia Costa,2025,4,0.7991,2733.0,3420.0
Galicia Costa,2025,5,0.8081,2211.0,2736.0
Galicia Costa,2025,6,0.7226,1977.0,2736.0
Galicia Costa,2025,7,0.6284,2149.0,3420.0
Galicia Costa,2025,8,0.5428,1485.0,2736.0
Galicia Costa,2025,9,0.4705,1609.0,3420.0
Galicia Costa,2025,10,0.4269,1168.0,2736.0
Galicia Costa,2025,11,0.5095,1394.0,2736.0
Galicia Costa,2025,12,0.712,2435.0,3420.0
Galicia Costa,2026,1,0.7197,1969.0,2736.0
Galicia Costa,2026,2,0.9221,2523.0,2736.0
Galicia Costa,2026,3,0.8968,3067.0,3420.0
Galicia Costa,2026,4,0.8596,2352.0,2736.0
Galicia Costa,2026,5,0.8041,2200.0,2736.0
Galicia Costa,2026,6,0.7354,2515.0,3420.0
Galicia Costa,2026,7,0.6659,911.0,1368.0
Guadalete-Barbate,1988,1,0.5947,1137.0,1912.0
Guadalete-Barbate,1988,2,0.7751,1482.0,1912.0
Guadalete-Barbate,1988,3,0.8201,1960.0,2390.0
Guadalete-Barbate,1988,4,0.8075,1544.0,1912.0
Guadalete-Barbate,1988,5,0.7787,1861.0,2390.0
Guadalete-Barbate,1988,6,0.7469,1428.0,1912.0
Guadalete-Barbate,1988,7,0.6857,1311.0,1912.0
Guadalete-Barbate,1988,8,0.5331,1274.0,2390.0
Guadalete-Barbate,1988,9,0.3839,734.0,1912.0
Guadalete-Barbate,1988,10,0.3128,598.0,1912.0
Guadalete-Barbate,1988,11,0.2983,713.0,2390.0
Guadalete-Barbate,1988,12,0.2913,557.0,1912.0
Guadalete-Barbate,1989,1,0.2791,667.0,2390.0
Guadalete-Barbate,1989,2,0.2955,565.0,1912.0
Guadalete-Barbate,1989,3,0.3337,638.0,1912.0
Guadalete-Barbate,1989,4,0.3468,663.0,1912.0
Guadalete-Barbate,1989,5,0.3464,828.0,2390.0
Guadalete-Barbate,1989,6,0.2997,573.0,1912.0
Guadalete-Barbate,1989,7,0.2395,458.0,1912.0
Guadalete-Barbate,1989,8,0.1715,410.0,2390.0
Guadalete-Barbate,1989,9,0.137,262.0,1912.0
Guadalete-Barbate,1989,10,0.1192,285.0,2390.0
Guadalete-Barbate,1989,11,0.1684,322.0,1912.0
Guadalete-Barbate,1989,12,0.5832,1115.0,1912.0
Guadalete-Barbate,1990,1,0.9025,2157.0,2390.0
Guadalete-Barbate,1990,2,0.8818,1686.0,1912.0
Guadalete-Barbate,1990,3,0.8855,1693.0,1912.0
Guadalete-Barbate,1990,4,0.8781,1679.0,1912.0
Guadalete-Barbate,1990,5,0.8561,2046.0,2390.0
Guadalete-Barbate,1990,6,0.7777,1487.0,1912.0
Guadalete-Barbate,1990,7,0.6753,1614.0,2390.0
Guadalete-Barbate,1990,8,0.5586,1068.0,1912.0
Guadalete-Barbate,1990,9,0.4937,944.0,1912.0
Guadalete-Barbate,1990,10,0.4519,1080.0,2390.0
Guadalete-Barbate,1990,11,0.4487,858.0,1912.0
Guadalete-Barbate,1990,12,0.4702,899.0,1912.0
Guadalete-Barbate,1991,1,0.51,1219.0,2390.0
Guadalete-Barbate,1991,2,0.5309,1015.0,1912.0
Guadalete-Barbate,1991,3,0.7945,1519.0,1912.0
Guadalete-Barbate,1991,4,0.8962,2142.0,2390.0
Guadalete-Barbate,1991,5,0.8724,1668.0,1912.0
Guadalete-Barbate,1991,6,0.8033,1536.0,1912.0
Guadalete-Barbate,1991,7,0.71,1697.0,2390.0
Guadalete-Barbate,1991,8,0.6104,1167.0,1912.0
Guadalete-Barbate,1991,9,0.5303,1014.0,1912.0
Guadalete-Barbate,1991,10,0.5025,1201.0,2390.0
Guadalete-Barbate,1991,11,0.5,956.0,1912.0
Guadalete-Barbate,1991,12,0.4996,1194.0,2390.0
Guadalete-Barbate,1992,1,0.4916,940.0,1912.0
Guadalete-Barbate,1992,2,0.4848,927.0,1912.0
Guadalete-Barbate,1992,3,0.4787,1144.0,2390.0
Guadalete-Barbate,1992,4,0.5031,962.0,1912.0
Guadalete-Barbate,1992,5,0.4681,895.0,1912.0
Guadalete-Barbate,1992,6,0.4197,1003.0,2390.0
Guadalete-Barbate,1992,7,0.3797,726.0,1912.0
Guadalete-Barbate,1992,8,0.3039,581.0,1912.0
Guadalete-Barbate,1992,9,0.2331,557.0,2390.0
Guadalete-Barbate,1992,10,0.2144,410.0,1912.0
Guadalete-Barbate,1992,11,0.2202,421.0,1912.0
Guadalete-Barbate,1992,12,0.2176,520.0,2390.0
Guadalete-Barbate,1993,1,0.2129,407.0,1912.0
Guadalete-Barbate,1993,2,0.2097,401.0,1912.0
Guadalete-Barbate,1993,3,0.2038,487.0,2390.0
Guadalete-Barbate,1993,4,0.1993,381.0,1912.0
Guadalete-Barbate,1993,5,0.2024,387.0,1912.0
Guadalete-Barbate,1993,6,0.1987,475.0,2390.0
Guadalete-Barbate,1993,7,0.1726,330.0,1912.0
Guadalete-Barbate,1993,8,0.1427,341.0,2390.0
Guadalete-Barbate,1993,9,0.1203,230.0,1912.0
Guadalete-Barbate,1993,10,0.1119,214.0,1912.0
Guadalete-Barbate,1993,11,0.1452,347.0,2390.0
Guadalete-Barbate,1993,12,0.1186,312.0,2631.0
Guadalete-Barbate,1994,1,0.1872,358.0,1912.0
Guadalete-Barbate,1994,2,0.0857,565.0,6592.0
Guadalete-Barbate,1994,3,0.1005,828.0,8240.0
Guadalete-Barbate,1994,4,0.1022,674.0,6592.0
Guadalete-Barbate,1994,5,0.0984,811.0,8240.0
Guadalete-Barbate,1994,6,0.0897,591.0,6592.0
Guadalete-Barbate,1994,7,0.0786,518.0,6592.0
Guadalete-Barbate,1994,8,0.0665,548.0,8240.0
Guadalete-Barbate,1994,9,0.0567,374.0,6592.0
Guadalete-Barbate,1994,10,0.0522,344.0,6592.0
Guadalete-Barbate,1994,11,0.0501,413.0,8240.0
Guadalete-Barbate,1994,12,0.0469,309.0,6592.0
Guadalete-Barbate,1995,1,0.0453,373.0,8240.0
Guadalete-Barbate,1995,2,0.049,323.0,6592.0
Guadalete-Barbate,1995,3,0.0519,342.0,6592.0
Guadalete-Barbate,1995,4,0.0492,324.0,6592.0
Guadalete-Barbate,1995,5,0.0445,367.0,8240.0
Guadalete-Barbate,1995,6,0.0387,255.0,6592.0
Guadalete-Barbate,1995,7,0.0319,210.0,6592.0
Guadalete-Barbate,1995,8,0.0271,223.0,8240.0
Guadalete-Barbate,1995,9,0.024,158.0,6592.0
Guadalete-Barbate,1995,10,0.0214,176.0,8240.0
Guadalete-Barbate,1995,11,0.0209,138.0,6592.0
Guadalete-Barbate,1995,12,0.0296,195.0,6592.0
Guadalete-Barbate,1996,1,0.2489,2051.0,8240.0
Guadalete-Barbate,1996,2,0.4935,3253.0,6592.0
Guadalete-Barbate,1996,3,0.5106,3366.0,6592.0
Guadalete-Barbate,1996,4,0.5193,4279.0,8240.0
Guadalete-Barbate,1996,5,0.5385,3550.0,6592.0
Guadalete-Barbate,1996,6,0.5311,3501.0,6592.0
Guadalete-Barbate,1996,7,0.5028,4143.0,8240.0
Guadalete-Barbate,1996,8,0.4733,3120.0,6592.0
Guadalete-Barbate,1996,9,0.4525,2983.0,6592.0
Guadalete-Barbate,1996,10,0.442,3642.0,8240.0
Guadalete-Barbate,1996,11,0.4378,2886.0,6592.0
Guadalete-Barbate,1996,12,0.514,4235.0,8240.0
Guadalete-Barbate,1997,1,0.7338,4837.0,6592.0
Guadalete-Barbate,1997,2,0.7363,4854.0,6592.0
Guadalete-Barbate,1997,3,0.7209,4752.0,6592.0
Guadalete-Barbate,1997,4,0.7109,5858.0,8240.0
Guadalete-Barbate,1997,5,0.6969,4594.0,6592.0
Guadalete-Barbate,1997,6,0.6867,4527.0,6592.0
Guadalete-Barbate,1997,7,0.6593,5433.0,8240.0
Guadalete-Barbate,1997,8,0.6247,4118.0,6592.0
Guadalete-Barbate,1997,9,0.595,4903.0,8240.0
Guadalete-Barbate,1997,10,0.5836,3847.0,6592.0
Guadalete-Barbate,1997,11,0.59,3889.0,6592.0
Guadalete-Barbate,1997,12,0.693,5710.0,8240.0
Guadalete-Barbate,1998,1,0.7858,5180.0,6592.0
Guadalete-Barbate,1998,2,0.8621,5683.0,6592.0
Guadalete-Barbate,1998,3,0.8725,7189.0,8240.0
Guadalete-Barbate,1998,4,0.8653,5704.0,6592.0
Guadalete-Barbate,1998,5,0.8598,5668.0,6592.0
Guadalete-Barbate,1998,6,0.8427,6944.0,8240.0
Guadalete-Barbate,1998,7,0.8042,5301.0,6592.0
Guadalete-Barbate,1998,8,0.7652,5044.0,6592.0
Guadalete-Barbate,1998,9,0.7262,5984.0,8240.0
Guadalete-Barbate,1998,10,0.7036,4638.0,6592.0
Guadalete-Barbate,1998,11,0.684,4509.0,6592.0
Guadalete-Barbate,1998,12,0.6627,5461.0,8240.0
Guadalete-Barbate,1999,1,0.6567,4329.0,6592.0
Guadalete-Barbate,1999,2,0.6555,4321.0,6592.0
Guadalete-Barbate,1999,3,0.6521,5373.0,8240.0
Guadalete-Barbate,1999,4,0.6484,4274.0,6592.0
Guadalete-Barbate,1999,5,0.6303,4155.0,6592.0
Guadalete-Barbate,1999,6,0.5937,4892.0,8240.0
Guadalete-Barbate,1999,7,0.549,3619.0,6592.0
Guadalete-Barbate,1999,8,0.5091,4195.0,8240.0
Guadalete-Barbate,1999,9,0.4801,3165.0,6592.0
Guadalete-Barbate,1999,10,0.4725,3115.0,6592.0
Guadalete-Barbate,1999,11,0.5062,4171.0,8240.0
Guadalete-Barbate,1999,12,0.5033,3318.0,6592.0
Guadalete-Barbate,2000,1,0.5167,3406.0,6592.0
Guadalete-Barbate,2000,2,0.5186,4273.0,8240.0
Guadalete-Barbate,2000,3,0.5064,3338.0,6592.0
Guadalete-Barbate,2000,4,0.5015,3306.0,6592.0
Guadalete-Barbate,2000,5,0.5191,4277.0,8240.0
Guadalete-Barbate,2000,6,0.5029,3315.0,6592.0
Guadalete-Barbate,2000,7,0.4707,3103.0,6592.0
Guadalete-Barbate,2000,8,0.4323,3562.0,8240.0
Guadalete-Barbate,2000,9,0.4005,2640.0,6592.0
Guadalete-Barbate,2000,10,0.3876,3194.0,8240.0
Guadalete-Barbate,2000,11,0.3861,2545.0,6592.0
Guadalete-Barbate,2000,12,0.4037,2661.0,6592.0
Guadalete-Barbate,2001,1,0.6518,5371.0,8240.0
Guadalete-Barbate,2001,2,0.7808,5147.0,6592.0
Guadalete-Barbate,2001,3,0.8439,5563.0,6592.0
Guadalete-Barbate,2001,4,0.8706,5739.0,6592.0
Guadalete-Barbate,2001,5,0.8592,7080.0,8240.0
Guadalete-Barbate,2001,6,0.8348,5503.0,6592.0
Guadalete-Barbate,2001,7,0.7899,6509.0,8240.0
Guadalete-Barbate,2001,8,0.7494,4940.0,6592.0
Guadalete-Barbate,2001,9,0.7198,4745.0,6592.0
Guadalete-Barbate,2001,10,0.7078,5832.0,8240.0
Guadalete-Barbate,2001,11,0.7066,4658.0,6592.0
Guadalete-Barbate,2001,12,0.7007,4619.0,6592.0
Guadalete-Barbate,2002,1,0.7006,5773.0,8240.0
Guadalete-Barbate,2002,2,0.6993,4610.0,6592.0
Guadalete-Barbate,2002,3,0.7025,4631.0,6592.0
Guadalete-Barbate,2002,4,0.7164,5903.0,8240.0
Guadalete-Barbate,2002,5,0.7051,4648.0,6592.0
Guadalete-Barbate,2002,6,0.6776,4467.0,6592.0
Guadalete-Barbate,2002,7,0.6367,5246.0,8240.0
Guadalete-Barbate,2002,8,0.5931,3910.0,6592.0
Guadalete-Barbate,2002,9,0.5643,3720.0,6592.0
Guadalete-Barbate,2002,10,0.553,4557.0,8240.0
Guadalete-Barbate,2002,11,0.5464,3602.0,6592.0
Guadalete-Barbate,2002,12,0.6064,4997.0,8240.0
Guadalete-Barbate,2003,1,0.6782,4471.0,6592.0
Guadalete-Barbate,2003,2,0.7335,4835.0,6592.0
Guadalete-Barbate,2003,3,0.7662,5051.0,6592.0
Guadalete-Barbate,2003,4,0.7884,6497.0,8241.0
Guadalete-Barbate,2003,5,0.8067,5321.0,6596.0
Guadalete-Barbate,2003,6,0.7814,5154.0,6596.0
Guadalete-Barbate,2003,7,0.7394,6096.0,8245.0
Guadalete-Barbate,2003,8,0.6942,4579.0,6596.0
Guadalete-Barbate,2003,9,0.6568,5415.0,8245.0
Guadalete-Barbate,2003,10,0.6436,4245.0,6596.0
Guadalete-Barbate,2003,11,0.6709,4425.0,6596.0
Guadalete-Barbate,2003,12,0.7492,6177.0,8245.0
Guadalete-Barbate,2004,1,0.7779,5131.0,6596.0
Guadalete-Barbate,2004,2,0.7785,5135.0,6596.0
Guadalete-Barbate,2004,3,0.8163,6730.0,8245.0
Guadalete-Barbate,2004,4,0.8567,5651.0,6596.0
Guadalete-Barbate,2004,5,0.8698,5737.0,6596.0
Guadalete-Barbate,2004,6,0.8583,7077.0,8245.0
Guadalete-Barbate,2004,7,0.8178,5394.0,6596.0
Guadalete-Barbate,2004,8,0.7698,6347.0,8245.0
Guadalete-Barbate,2004,9,0.7324,4831.0,6596.0
Guadalete-Barbate,2004,10,0.7126,4700.0,6596.0
Guadalete-Barbate,2004,11,0.7075,5833.0,8245.0
Guadalete-Barbate,2004,12,0.7,4617.0,6596.0
Guadalete-Barbate,2005,1,0.6924,4567.0,6596.0
Guadalete-Barbate,2005,2,0.6821,4499.0,6596.0
Guadalete-Barbate,2005,3,0.6832,5633.0,8245.0
Guadalete-Barbate,2005,4,0.6763,4461.0,6596.0
Guadalete-Barbate,2005,5,0.6438,5308.0,8245.0
Guadalete-Barbate,2005,6,0.6002,3959.0,6596.0
Guadalete-Barbate,2005,7,0.5585,3684.0,6596.0
Guadalete-Barbate,2005,8,0.513,4230.0,8245.0
Guadalete-Barbate,2005,9,0.4788,3158.0,6596.0
Guadalete-Barbate,2005,10,0.4668,3079.0,6596.0
Guadalete-Barbate,2005,11,0.4612,3803.0,8245.0
Guadalete-Barbate,2005,12,0.4565,3011.0,6596.0
Guadalete-Barbate,2006,1,0.4542,3745.0,8245.0
Guadalete-Barbate,2006,2,0.4657,3072.0,6596.0
Guadalete-Barbate,2006,3,0.485,3199.0,6596.0
Guadalete-Barbate,2006,4,0.5009,3304.0,6596.0
Guadalete-Barbate,2006,5,0.4881,4024.0,8245.0
Guadalete-Barbate,2006,6,0.4597,3032.0,6596.0
Guadalete-Barbate,2006,7,0.4318,2848.0,6596.0
Guadalete-Barbate,2006,8,0.4007,3304.0,8245.0
Guadalete-Barbate,2006,9,0.3758,2479.0,6596.0
Guadalete-Barbate,2006,10,0.3657,3015.0,8245.0
Guadalete-Barbate,2006,11,0.361,2381.0,6596.0
Guadalete-Barbate,2006,12,0.3739,2466.0,6596.0
Guadalete-Barbate,2007,1,0.3744,3087.0,8245.0
Guadalete-Barbate,2007,2,0.4192,2765.0,6596.0
Guadalete-Barbate,2007,3,0.4333,2858.0,6596.0
Guadalete-Barbate,2007,4,0.4322,2851.0,6596.0
Guadalete-Barbate,2007,5,0.4281,3530.0,8245.0
Guadalete-Barbate,2007,6,0.4099,2704.0,6596.0
Guadalete-Barbate,2007,7,0.3784,3120.0,8245.0
Guadalete-Barbate,2007,8,0.344,2269.0,6596.0
Guadalete-Barbate,2007,9,0.324,2137.0,6596.0
Guadalete-Barbate,2007,10,0.3144,2592.0,8245.0
Guadalete-Barbate,2007,11,0.305,2012.0,6596.0
Guadalete-Barbate,2007,12,0.3002,1980.0,6596.0
Guadalete-Barbate,2008,1,0.302,2490.0,8245.0
Guadalete-Barbate,2008,2,0.3012,1987.0,6596.0
Guadalete-Barbate,2008,3,0.2973,1961.0,6596.0
Guadalete-Barbate,2008,4,0.3118,2571.0,8245.0
Guadalete-Barbate,2008,5,0.3398,2241.0,6596.0
Guadalete-Barbate,2008,6,0.3284,2166.0,6596.0
Guadalete-Barbate,2008,7,0.3038,2505.0,8245.0
Guadalete-Barbate,2008,8,0.2624,1731.0,6596.0
Guadalete-Barbate,2008,9,0.2424,1999.0,8245.0
Guadalete-Barbate,2008,10,0.2441,1610.0,6596.0
Guadalete-Barbate,2008,11,0.2834,1869.0,6596.0
Guadalete-Barbate,2008,12,0.3152,2599.0,8245.0
Guadalete-Barbate,2009,1,0.3573,2357.0,6596.0
Guadalete-Barbate,2009,2,0.4892,3227.0,6596.0
Guadalete-Barbate,2009,3,0.5388,4442.0,8245.0
Guadalete-Barbate,2009,4,0.5444,3591.0,6596.0
Guadalete-Barbate,2009,5,0.537,3542.0,6596.0
Guadalete-Barbate,2009,6,0.5134,4233.0,8245.0
Guadalete-Barbate,2009,7,0.4792,3161.0,6596.0
Guadalete-Barbate,2009,8,0.4462,2943.0,6596.0
Guadalete-Barbate,2009,9,0.4196,3460.0,8245.0
Guadalete-Barbate,2009,10,0.4077,2689.0,6596.0
Guadalete-Barbate,2009,11,0.4007,2643.0,6596.0
Guadalete-Barbate,2009,12,0.4298,3544.0,8245.0
Guadalete-Barbate,2010,1,0.681,4492.0,6596.0
Guadalete-Barbate,2010,2,0.7878,5196.0,6596.0
Guadalete-Barbate,2010,3,0.9323,7687.0,8245.0
Guadalete-Barbate,2010,4,0.9503,6268.0,6596.0
Guadalete-Barbate,2010,5,0.9459,6239.0,6596.0
Guadalete-Barbate,2010,6,0.9305,7672.0,8245.0
Guadalete-Barbate,2010,7,0.9051,5970.0,6596.0
Guadalete-Barbate,2010,8,0.8671,7149.0,8245.0
Guadalete-Barbate,2010,9,0.832,5488.0,6596.0
Guadalete-Barbate,2010,10,0.8228,5427.0,6596.0
Guadalete-Barbate,2010,11,0.8093,6673.0,8245.0
Guadalete-Barbate,2010,12,0.8314,5484.0,6596.0
Guadalete-Barbate,2011,1,0.8754,5774.0,6596.0
Guadalete-Barbate,2011,2,0.896,5910.0,6596.0
Guadalete-Barbate,2011,3,0.9207,7591.0,8245.0
Guadalete-Barbate,2011,4,0.9274,6117.0,6596.0
Guadalete-Barbate,2011,5,0.9322,7686.0,8245.0
Guadalete-Barbate,2011,6,0.9104,6005.0,6596.0
Guadalete-Barbate,2011,7,0.8792,5799.0,6596.0
Guadalete-Barbate,2011,8,0.8424,6946.0,8245.0
Guadalete-Barbate,2011,9,0.8153,5378.0,6596.0
Guadalete-Barbate,2011,10,0.7964,5253.0,6596.0
Guadalete-Barbate,2011,11,0.7984,6583.0,8245.0
Guadalete-Barbate,2011,12,0.7985,5267.0,6596.0
Guadalete-Barbate,2012,1,0.7922,6532.0,8245.0
